동별,연령별,항목,2022 년
충현동,65~69세,한국인,1188
충현동,65~69세,외국인,6
충현동,70~74세,계,790
충현동,70~74세,한국인,786
충현동,70~74세,외국인,4
충현동,75~79세,계,610
충현동,75~79세,한국인,608
충현동,75~79세,외국인,2
충현동,80~84세,계,490
충현동,80~84세,한국인,490
충현동,80~84세,외국인,0
충현동,85~89세,계,266
충현동,85~89세,한국인,265
충현동,85~89세,외국인,1
충현동,90~94세,계,105
충현동,90~94세,한국인,105
충현동,90~94세,외국인,0
충현동,95~99세,계,21
충현동,95~99세,한국인,21
충현동,95~99세,외국인,0
충현동,100세 이상,계,5
충현동,100세 이상,한국인,5
충현동,100세 이상,외국인,0
북아현동,계,계,15875
북아현동,계,한국인,15571
북아현동,계,외국인,304
북아현동,0~4세,계,649
북아현동,0~4세,한국인,639
북아현동,0~4세,외국인,10
북아현동,5~9세,계,726
북아현동,5~9세,한국인,715
북아현동,5~9세,외국인,11
북아현동,10~14세,계,524
북아현동,10~14세,한국인,516
북아현동,10~14세,외국인,8
북아현동,15~19세,계,490
북아현동,15~19세,한국인,484
북아현동,15~19세,외국인,6
북아현동,20~24세,계,892
북아현동,20~24세,한국인,839
북아현동,20~24세,외국인,53
북아현동,25~29세,계,1199
북아현동,25~29세,한국인,1162
북아현동,25~29세,외국인,37
북아현동,30~34세,계,1306
북아현동,30~34세,한국인,1275
북아현동,30~34세,외국인,31
북아현동,35~39세,계,1496
북아현동,35~39세,한국인,1469
북아현동,35~39세,외국인,27
북아현동,40~44세,계,1413
북아현동,40~44세,한국인,1388
북아현동,40~44세,외국인,25
북아현동,45~49세,계,1124
북아현동,45~49세,한국인,1110
북아현동,45~49세,외국인,14
북아현동,50~54세,계,1372
북아현동,50~54세,한국인,1353
북아현동,50~54세,외국인,19
북아현동,55~59세,계,1262
북아현동,55~59세,한국인,1231
북아현동,55~59세,외국인,31
북아현동,60~64세,계,1087
북아현동,60~64세,한국인,1072
북아현동,60~64세,외국인,15
북아현동,65~69세,계,803
북아현동,65~69세,한국인,794
북아현동,65~69세,외국인,9
북아현동,70~74세,계,514
북아현동,70~74세,한국인,508
북아현동,70~74세,외국인,6
북아현동,75~79세,계,444
북아현동,75~79세,한국인,443
북아현동,75~79세,외국인,1
북아현동,80~84세,계,347
북아현동,80~84세,한국인,347
북아현동,80~84세,외국인,0
북아현동,85~89세,계,166
북아현동,85~89세,한국인,166
북아현동,85~89세,외국인,0
북아현동,90~94세,계,47
북아현동,90~94세,한국인,46
북아현동,90~94세,외국인,1
북아현동,95~99세,계,12
북아현동,95~99세,한국인,12
북아현동,95~99세,외국인,0
북아현동,100세 이상,계,2
북아현동,100세 이상,한국인,2
북아현동,100세 이상,외국인,0
신촌동,계,계,26143
신촌동,계,한국인,20297
신촌동,계,외국인,5846
신촌동,0~4세,계,318
신촌동,0~4세,한국인,307
신촌동,0~4세,외국인,11
신촌동,5~9세,계,276
신촌동,5~9세,한국인,261
신촌동,5~9세,외국인,15
신촌동,10~14세,계,437
신촌동,10~14세,한국인,426
신촌동,10~14세,외국인,11
신촌동,15~19세,계,881
신촌동,15~19세,한국인,522
신촌동,15~19세,외국인,359
신촌동,20~24세,계,6832
신촌동,20~24세,한국인,3785
신촌동,20~24세,외국인,3047
신촌동,25~29세,계,6075
신촌동,25~29세,한국인,4567
신촌동,25~29세,외국인,1508
신촌동,30~34세,계,2893
신촌동,30~34세,한국인,2441
신촌동,30~34세,외국인,452
신촌동,35~39세,계,1403
신촌동,35~39세,한국인,1227
신촌동,35~39세,외국인,176
신촌동,40~44세,계,1064
신촌동,40~44세,한국인,963
신촌동,40~44세,외국인,101
신촌동,45~49세,계,982
신촌동,45~49세,한국인,934
신촌동,45~49세,외국인,48
신촌동,50~54세,계,1094
신촌동,50~54세,한국인,1051
신촌동,50~54세,외국인,43
신촌동,55~59세,계,906
신촌동,55~59세,한국인,877
신촌동,55~59세,외국인,29
신촌동,60~64세,계,841
신촌동,60~64세,한국인,822
신촌동,60~64세,외국인,19
신촌동,65~69세,계,591
신촌동,65~69세,한국인,581
신촌동,65~69세,외국인,10
신촌동,70~74세,계,494
신촌동,70~74세,한국인,487
신촌동,70~74세,외국인,7
신촌동,75~79세,계,421
신촌동,75~79세,한국인,414
신촌동,75~79세,외국인,7
신촌동,80~84세,계,366
신촌동,80~84세,한국인,365
신촌동,80~84세,외국인,1
신촌동,85~89세,계,196
신촌동,85~89세,한국인,194
신촌동,85~89세,외국인,2
신촌동,90~94세,계,54
신촌동,90~94세,한국인,54
신촌동,90~94세,외국인,0
신촌동,95~99세,계,17
신촌동,95~99세,한국인,17
신촌동,95~99세,외국인,0
신촌동,100세 이상,계,2
신촌동,100세 이상,한국인,2
신촌동,100세 이상,외국인,0
연희동,계,계,37428
연희동,계,한국인,34413
연희동,계,외국인,3015
연희동,0~4세,계,591
연희동,0~4세,한국인,558
연희동,0~4세,외국인,33
연희동,5~9세,계,931
연희동,5~9세,한국인,846
연희동,5~9세,외국인,85
연희동,10~14세,계,1103
연희동,10~14세,한국인,1001
연희동,10~14세,외국인,102
연희동,15~19세,계,1307
연희동,15~19세,한국인,1171
연희동,15~19세,외국인,136
연희동,20~24세,계,3797
연희동,20~24세,한국인,3126
연희동,20~24세,외국인,671
연희동,25~29세,계,4938
연희동,25~29세,한국인,4438
연희동,25~29세,외국인,500
연희동,30~34세,계,3418
연희동,30~34세,한국인,3144
연희동,30~34세,외국인,274
연희동,35~39세,계,2514
연희동,35~39세,한국인,2314
연희동,35~39세,외국인,200
연희동,40~44세,계,2576
연희동,40~44세,한국인,2356
연희동,40~44세,외국인,220
연희동,45~49세,계,2390
연희동,45~49세,한국인,2223
연희동,45~49세,외국인,167
연희동,50~54세,계,2909
연희동,50~54세,한국인,2756
연희동,50~54세,외국인,153
연희동,55~59세,계,2360
연희동,55~59세,한국인,2244
연희동,55~59세,외국인,116
연희동,60~64세,계,2409
연희동,60~64세,한국인,2290
연희동,60~64세,외국인,119
연희동,65~69세,계,1886
연희동,65~69세,한국인,1787
연희동,65~69세,외국인,99
연희동,70~74세,계,1392
연희동,70~74세,한국인,1334
연희동,70~74세,외국인,58
연희동,75~79세,계,1214
연희동,75~79세,한국인,1178
연희동,75~79세,외국인,36
연희동,80~84세,계,972
연희동,80~84세,한국인,942
연희동,80~84세,외국인,30
연희동,85~89세,계,490
연희동,85~89세,한국인,478
연희동,85~89세,외국인,12
연희동,90~94세,계,178
연희동,90~94세,한국인,177
연희동,90~94세,외국인,1
연희동,95~99세,계,45
연희동,95~99세,한국인,43
연희동,95~99세,외국인,2
연희동,100세 이상,계,8
연희동,100세 이상,한국인,7
연희동,100세 이상,외국인,1
마포구,계,계,375585
마포구,계,한국인,364638
마포구,계,외국인,10947
마포구,0~4세,계,9475
마포구,0~4세,한국인,9336
마포구,0~4세,외국인,139
마포구,5~9세,계,12590
마포구,5~9세,한국인,12395
마포구,5~9세,외국인,195
마포구,10~14세,계,13426
마포구,10~14세,한국인,13273
마포구,10~14세,외국인,153
마포구,15~19세,계,14571
마포구,15~19세,한국인,14136
마포구,15~19세,외국인,435
마포구,20~24세,계,26955
마포구,20~24세,한국인,24060
마포구,20~24세,외국인,2895
마포구,25~29세,계,38272
마포구,25~29세,한국인,36061
마포구,25~29세,외국인,2211
마포구,30~34세,계,34894
마포구,30~34세,한국인,33546
마포구,30~34세,외국인,1348
마포구,35~39세,계,30323
마포구,35~39세,한국인,29438
마포구,35~39세,외국인,885
마포구,40~44세,계,30215
마포구,40~44세,한국인,29509
마포구,40~44세,외국인,706
마포구,45~49세,계,29203
마포구,45~49세,한국인,28762
마포구,45~49세,외국인,441
마포구,50~54세,계,31090
마포구,50~54세,한국인,30642
마포구,50~54세,외국인,448
마포구,55~59세,계,24872
마포구,55~59세,한국인,24432
마포구,55~59세,외국인,440
마포구,60~64세,계,23785
마포구,60~64세,한국인,23515
마포구,60~64세,외국인,270
마포구,65~69세,계,18252
마포구,65~69세,한국인,18048
마포구,65~69세,외국인,204
마포구,70~74세,계,12952
마포구,70~74세,한국인,12860
마포구,70~74세,외국인,92
마포구,75~79세,계,10546
마포구,75~79세,한국인,10509
마포구,75~79세,외국인,37
마포구,80~84세,계,8363
마포구,80~84세,한국인,8334
마포구,80~84세,외국인,29
마포구,85~89세,계,4070
마포구,85~89세,한국인,4061
마포구,85~89세,외국인,9
마포구,90~94세,계,1401
마포구,90~94세,한국인,1396
마포구,90~94세,외국인,5
마포구,95~99세,계,272
마포구,95~99세,한국인,270
마포구,95~99세,외국인,2
마포구,100세 이상,계,58
마포구,100세 이상,한국인,55
마포구,100세 이상,외국인,3
용강동,계,계,21786
용강동,계,한국인,21340
용강동,계,외국인,446
용강동,0~4세,계,706
용강동,0~4세,한국인,693
용강동,0~4세,외국인,13
용강동,5~9세,계,1288
용강동,5~9세,한국인,1282
용강동,5~9세,외국인,6
용강동,10~14세,계,1238
용강동,10~14세,한국인,1230
용강동,10~14세,외국인,8
용강동,15~19세,계,915
용강동,15~19세,한국인,908
용강동,15~19세,외국인,7
용강동,20~24세,계,891
용강동,20~24세,한국인,854
용강동,20~24세,외국인,37
용강동,25~29세,계,1235
용강동,25~29세,한국인,1190
용강동,25~29세,외국인,45
용강동,30~34세,계,1632
용강동,30~34세,한국인,1561
용강동,30~34세,외국인,71
용강동,35~39세,계,1948
용강동,35~39세,한국인,1871
용강동,35~39세,외국인,77
용강동,40~44세,계,2233
용강동,40~44세,한국인,2190
용강동,40~44세,외국인,43
용강동,45~49세,계,2144
용강동,45~49세,한국인,2112
용강동,45~49세,외국인,32
용강동,50~54세,계,1842
용강동,50~54세,한국인,1811
용강동,50~54세,외국인,31
용강동,55~59세,계,1387
용강동,55~59세,한국인,1347
용강동,55~59세,외국인,40
용강동,60~64세,계,1281
용강동,60~64세,한국인,1266
용강동,60~64세,외국인,15
용강동,65~69세,계,1025
용강동,65~69세,한국인,1015
용강동,65~69세,외국인,10
용강동,70~74세,계,661
용강동,70~74세,한국인,656
용강동,70~74세,외국인,5
용강동,75~79세,계,567
용강동,75~79세,한국인,563
용강동,75~79세,외국인,4
용강동,80~84세,계,436
용강동,80~84세,한국인,435
용강동,80~84세,외국인,1
용강동,85~89세,계,249
용강동,85~89세,한국인,248
용강동,85~89세,외국인,1
용강동,90~94세,계,87
용강동,90~94세,한국인,87
용강동,90~94세,외국인,0
용강동,95~99세,계,20
용강동,95~99세,한국인,20
용강동,95~99세,외국인,0
용강동,100세 이상,계,1
용강동,100세 이상,한국인,1
용강동,100세 이상,외국인,0
대흥동,계,계,16177
대흥동,계,한국인,14495
대흥동,계,외국인,1682
대흥동,0~4세,계,279
대흥동,0~4세,한국인,268
대흥동,0~4세,외국인,11
대흥동,5~9세,계,336
대흥동,5~9세,한국인,326
대흥동,5~9세,외국인,10
대흥동,10~14세,계,365
대흥동,10~14세,한국인,360
대흥동,10~14세,외국인,5
대흥동,15~19세,계,600
대흥동,15~19세,한국인,502
대흥동,15~19세,외국인,98
대흥동,20~24세,계,2244
대흥동,20~24세,한국인,1547
대흥동,20~24세,외국인,697
대흥동,25~29세,계,2582
대흥동,25~29세,한국인,2118
대흥동,25~29세,외국인,464
대흥동,30~34세,계,1647
대흥동,30~34세,한국인,1491
대흥동,30~34세,외국인,156
대흥동,35~39세,계,1081
대흥동,35~39세,한국인,1014
대흥동,35~39세,외국인,67
대흥동,40~44세,계,988
대흥동,40~44세,한국인,946
대흥동,40~44세,외국인,42
대흥동,45~49세,계,1039
대흥동,45~49세,한국인,1012
대흥동,45~49세,외국인,27
대흥동,50~54세,계,1195
대흥동,50~54세,한국인,1170
대흥동,50~54세,외국인,25
대흥동,55~59세,계,947
대흥동,55~59세,한국인,902
대흥동,55~59세,외국인,45
대흥동,60~64세,계,882
대흥동,60~64세,한국인,863
대흥동,60~64세,외국인,19
대흥동,65~69세,계,627
대흥동,65~69세,한국인,620
대흥동,65~69세,외국인,7
대흥동,70~74세,계,452
대흥동,70~74세,한국인,448
대흥동,70~74세,외국인,4
대흥동,75~79세,계,363
대흥동,75~79세,한국인,363
대흥동,75~79세,외국인,0
대흥동,80~84세,계,338
대흥동,80~84세,한국인,336
대흥동,80~84세,외국인,2
대흥동,85~89세,계,146
대흥동,85~89세,한국인,145
대흥동,85~89세,외국인,1
대흥동,90~94세,계,50
대흥동,90~94세,한국인,49
대흥동,90~94세,외국인,1
대흥동,95~99세,계,13
대흥동,95~99세,한국인,13
대흥동,95~99세,외국인,0
대흥동,100세 이상,계,3
대흥동,100세 이상,한국인,2
대흥동,100세 이상,외국인,1
염리동,계,계,17633
염리동,계,한국인,16758
염리동,계,외국인,875
염리동,0~4세,계,498
염리동,0~4세,한국인,489
염리동,0~4세,외국인,9
염리동,5~9세,계,842
염리동,5~9세,한국인,832
염리동,5~9세,외국인,10
염리동,10~14세,계,910
염리동,10~14세,한국인,902
염리동,10~14세,외국인,8
염리동,15~19세,계,762
염리동,15~19세,한국인,744
염리동,15~19세,외국인,18
염리동,20~24세,계,1232
염리동,20~24세,한국인,1061
염리동,20~24세,외국인,171
염리동,25~29세,계,1687
염리동,25~29세,한국인,1434
염리동,25~29세,외국인,253
염리동,30~34세,계,1605
염리동,30~34세,한국인,1372
염리동,30~34세,외국인,233
염리동,35~39세,계,1363
염리동,35~39세,한국인,1318
염리동,35~39세,외국인,45
염리동,40~44세,계,1603
염리동,40~44세,한국인,1565
염리동,40~44세,외국인,38
염리동,45~49세,계,1554
염리동,45~49세,한국인,1540
염리동,45~49세,외국인,14
염리동,50~54세,계,1466
염리동,50~54세,한국인,1442
염리동,50~54세,외국인,24
염리동,55~59세,계,1075
염리동,55~59세,한국인,1049
염리동,55~59세,외국인,26
염리동,60~64세,계,951
염리동,60~64세,한국인,938
염리동,60~64세,외국인,13
염리동,65~69세,계,655
염리동,65~69세,한국인,647
염리동,65~69세,외국인,8
염리동,70~74세,계,480
염리동,70~74세,한국인,479
염리동,70~74세,외국인,1
염리동,75~79세,계,407
염리동,75~79세,한국인,403
염리동,75~79세,외국인,4
염리동,80~84세,계,338
염리동,80~84세,한국인,338
염리동,80~84세,외국인,0
염리동,85~89세,계,153
염리동,85~89세,한국인,153
염리동,85~89세,외국인,0
염리동,90~94세,계,46
염리동,90~94세,한국인,46
염리동,90~94세,외국인,0
염리동,95~99세,계,6
염리동,95~99세,한국인,6
염리동,95~99세,외국인,0
염리동,100세 이상,계,0
염리동,100세 이상,한국인,0
염리동,100세 이상,외국인,0
신수동,계,계,22672
신수동,계,한국인,22286
신수동,계,외국인,386
신수동,0~4세,계,747
신수동,0~4세,한국인,738
신수동,0~4세,외국인,9
신수동,5~9세,계,872
신수동,5~9세,한국인,865
신수동,5~9세,외국인,7
신수동,10~14세,계,817
신수동,10~14세,한국인,813
신수동,10~14세,외국인,4
신수동,15~19세,계,1024
신수동,15~19세,한국인,1015
신수동,15~19세,외국인,9
신수동,20~24세,계,1615
신수동,20~24세,한국인,1499
신수동,20~24세,외국인,116
신수동,25~29세,계,1830
신수동,25~29세,한국인,1755
신수동,25~29세,외국인,75
신수동,30~34세,계,1734
신수동,30~34세,한국인,1701
신수동,30~34세,외국인,33
신수동,35~39세,계,1775
신수동,35~39세,한국인,1737
신수동,35~39세,외국인,38
신수동,40~44세,계,1855
신수동,40~44세,한국인,1817
신수동,40~44세,외국인,38
